id,year_birth,education,marital_status,income,kidhome,teenhome,dt_customer,recency,mntwines,mntfruits,mntmeatproducts,mntfishproducts,mntsweetproducts,mntgoldprods,numdealspurchases,numwebpurchases,numcatalogpurchases,numstorepurchases,numwebvisitsmonth,response,complain,age,Total_Spending,Age_Group,Total_Purchases,mnttotal,YearMonth
641,1967,Bachelor,Single,52074.0,0,1,2014-04-04,77,59,0,12,0,0,48,1,2,2,2,4,0,0,58,119,50s,6,119,2014-04
954,1960,Basic,Widow,22123.0,0,0,2014-03-27,77,3,3,24,34,7,31,1,2,1,3,5,0,0,65,102,60s,6,102,2014-03
1834,1978,Master,Single,35544.0,1,0,2014-08-03,77,30,5,23,4,1,4,1,2,0,3,7,0,0,47,67,40s,5,67,2014-08
8789,1989,Master,Married,59060.0,1,0,2014-11-01,77,35,40,111,36,40,12,3,3,1,7,4,0,0,36,274,30s,11,274,2014-11
10584,1976,Bachelor,Married,65665.0,0,1,2013-02-12,77,225,162,387,106,36,29,1,5,10,8,3,0,0,49,945,40s,23,945,2013-02
2337,1971,Bachelor,Divorced,29819.0,1,0,2013-10-24,77,9,1,24,2,1,2,3,3,0,3,6,0,0,54,39,50s,6,39,2013-10
6071,1989,Bachelor,Single,81217.0,0,0,2013-07-19,77,493,70,324,146,40,84,1,3,7,11,1,0,0,36,1157,30s,21,1157,2013-07
295,1989,Bachelor,Single,81217.0,0,0,2013-07-19,77,493,70,324,146,40,84,1,3,7,11,1,0,0,36,1157,30s,21,1157,2013-07
10203,1990,Bachelor,Single,26095.0,1,0,2013-06-30,77,11,7,9,3,1,11,1,1,0,3,7,0,0,35,42,30s,4,42,2013-06
3968,1970,Master,Divorced,65706.0,0,0,2013-06-28,77,918,10,129,13,0,129,1,11,3,12,7,1,0,55,1199,50s,26,1199,2013-06
4037,1976,Bachelor,Divorced,31859.0,1,0,2013-06-14,77,3,1,3,8,0,5,1,1,0,2,7,0,0,49,20,40s,3,20,2013-06
10159,1970,Bachelor,Divorced,58710.0,0,1,2013-03-31,77,440,81,368,0,122,174,6,11,5,9,6,0,0,55,1185,50s,25,1185,2013-03
1177,1966,Master,Single,49618.0,1,1,2013-01-26,77,80,3,26,4,2,14,4,3,1,3,7,0,0,59,129,50s,7,129,2013-01
9426,1964,Master,Single,58308.0,0,1,2013-12-01,77,691,0,69,10,0,130,4,2,6,3,8,0,0,61,900,60s,11,900,2013-12
10637,1964,Bachelor,Married,40800.0,1,2,2013-01-01,77,24,0,27,8,30,10,2,3,0,3,7,0,1,61,99,60s,6,99,2013-01
10826,1959,Bachelor,Married,18690.0,0,0,2012-12-28,77,6,1,7,23,4,19,1,1,1,2,8,0,0,66,60,60s,4,60,2012-12
4086,1959,Bachelor,Married,18690.0,0,0,2012-12-28,77,6,1,7,23,4,19,1,1,1,2,8,0,0,66,60,60s,4,60,2012-12
10304,1959,Bachelor,Married,18690.0,0,0,2012-12-28,77,6,1,7,23,4,19,1,1,1,2,8,0,0,66,60,60s,4,60,2012-12
7998,1958,Bachelor,Single,28087.0,1,1,2012-11-12,77,53,8,17,13,0,21,3,2,2,2,7,0,0,67,112,60s,6,112,2012-11
10992,1967,Bachelor,Single,75702.0,1,1,2012-08-29,77,650,28,353,45,42,30,5,4,6,11,8,0,0,58,1148,50s,21,1148,2012-08
6383,1971,PhD,Single,32892.0,1,0,2014-05-25,78,26,0,15,2,1,2,2,3,0,3,8,0,0,54,46,50s,6,46,2014-05
10536,1971,PhD,Single,32892.0,1,0,2014-05-25,78,26,0,15,2,1,2,2,3,0,3,8,0,0,54,46,50s,6,46,2014-05
6036,1959,Master,Single,89120.0,0,0,2014-03-17,78,1168,92,408,72,129,55,1,5,6,7,1,0,0,66,1924,60s,18,1924,2014-03
11092,1961,Bachelor,Married,27116.0,1,1,2014-02-03,78,12,1,21,2,2,3,2,2,0,3,7,0,0,64,41,60s,5,41,2014-02
538,1989,Bachelor,Single,46107.0,1,0,2014-10-02,78,31,9,27,16,9,33,1,1,1,4,3,0,0,36,125,30s,6,125,2014-10
10022,1973,PhD,Single,54466.0,1,1,2014-09-02,78,12,0,4,0,0,0,1,1,0,2,5,0,0,52,16,50s,3,16,2014-09
10157,1965,Bachelor,Single,59686.0,0,1,2014-01-25,78,89,15,89,34,42,5,1,4,1,6,4,0,0,60,274,50s,11,274,2014-01
3503,1950,Bachelor,Divorced,82460.0,0,0,2013-02-12,78,255,47,573,52,32,15,1,5,3,6,1,0,0,75,974,70s,14,974,2013-02
146,1960,PhD,Single,76045.0,0,0,2013-11-15,78,760,53,400,17,93,0,1,4,5,11,2,0,0,65,1323,60s,20,1323,2013-11
5538,1975,Bachelor,Divorced,83829.0,0,0,2013-08-10,78,897,161,430,186,161,27,0,4,7,6,1,1,0,50,1862,40s,17,1862,2013-08
3910,1975,Bachelor,Divorced,83829.0,0,0,2013-08-10,78,897,161,430,186,161,27,0,4,7,6,1,1,0,50,1862,40s,17,1862,2013-08
4227,1968,Master,Single,32889.0,1,1,2013-06-09,78,28,0,13,4,2,8,3,2,1,3,5,0,0,57,55,50s,6,55,2013-06
6634,1979,Master,Divorced,33462.0,1,0,2013-07-08,78,22,3,18,0,0,11,1,2,0,3,7,0,0,46,54,40s,5,54,2013-07
8916,1975,Bachelor,Divorced,36627.0,2,0,2013-07-23,78,9,1,5,0,0,1,1,0,0,3,5,0,0,50,16,40s,3,16,2013-07
6460,1982,Bachelor,Married,28718.0,1,0,2013-07-13,78,12,4,6,11,8,16,2,2,0,3,8,0,0,43,57,40s,5,57,2013-07
5883,1972,Bachelor,Married,77981.0,1,0,2013-05-26,78,138,120,204,16,126,60,3,7,4,7,5,0,0,53,664,50s,18,664,2013-05
10091,1956,Bachelor,Single,60230.0,0,1,2013-05-20,78,520,20,367,39,81,40,2,6,3,6,5,0,0,69,1067,60s,15,1067,2013-05
697,1969,Bachelor,Single,74918.0,0,0,2013-12-03,78,972,59,913,25,19,59,1,5,9,6,3,0,0,56,2047,50s,20,2047,2013-12
2607,1953,Bachelor,Single,40464.0,0,1,2013-11-01,78,424,17,118,7,23,41,6,8,2,8,8,0,0,72,630,70s,18,630,2013-11
8427,1956,Master,Single,64857.0,0,0,2012-11-23,78,556,14,717,210,0,43,1,7,5,10,4,0,0,69,1540,60s,22,1540,2012-11
217,1956,Master,Single,64857.0,0,0,2012-11-23,78,556,14,717,210,0,43,1,7,5,10,4,0,0,69,1540,60s,22,1540,2012-11
6202,1960,Bachelor,Single,63381.0,0,1,2012-05-10,78,571,50,142,33,50,159,4,4,5,13,2,0,0,65,1005,60s,22,1005,2012-05
3856,1960,Bachelor,Single,63381.0,0,1,2012-05-10,78,571,50,142,33,50,159,4,4,5,13,2,0,0,65,1005,60s,22,1005,2012-05
10648,1982,Master,Single,66664.0,0,0,2012-09-25,78,398,96,447,220,96,32,1,5,7,6,3,0,0,43,1289,40s,18,1289,2012-09
5120,1982,Master,Single,66664.0,0,0,2012-09-25,78,398,96,447,220,96,32,1,5,7,6,3,0,0,43,1289,40s,18,1289,2012-09
6749,1966,Bachelor,Single,86358.0,1,1,2012-08-08,78,957,47,494,82,47,95,4,5,3,6,8,0,0,59,1722,50s,14,1722,2012-08
1584,1977,Bachelor,Married,41443.0,1,0,2014-01-04,79,171,7,171,25,19,89,6,8,1,5,8,0,0,48,482,40s,14,482,2014-01
9559,1961,PhD,Married,57072.0,0,1,2014-01-24,79,944,0,60,0,0,30,2,7,5,13,5,0,0,64,1034,60s,25,1034,2014-01
771,1967,Bachelor,Single,54178.0,0,1,2014-01-21,79,135,9,39,4,0,7,1,2,2,5,2,0,0,58,194,50s,9,194,2014-01
5237,1950,PhD,Single,48767.0,1,2,2014-01-01,79,28,1,21,3,0,10,3,2,1,3,5,0,0,75,63,70s,6,63,2014-01
2461,1955,Master,Single,51124.0,1,1,2013-12-18,79,26,1,11,0,1,4,2,1,0,3,3,0,0,70,43,60s,4,43,2013-12
5474,1970,Bachelor,Single,43020.0,1,0,2013-11-30,79,45,7,99,4,25,43,3,4,1,4,6,0,0,55,223,50s,9,223,2013-11
2895,1963,Bachelor,Single,49980.0,0,1,2013-10-23,79,104,1,54,13,9,14,2,3,1,5,5,0,0,62,195,60s,9,195,2013-10
7972,1955,Bachelor,Single,72906.0,0,0,2013-09-17,79,400,32,519,71,75,54,1,3,4,9,1,0,0,70,1151,60s,16,1151,2013-09
10067,1976,Master,Single,25176.0,1,1,2013-10-08,79,4,0,4,0,0,5,1,1,0,2,7,0,0,49,13,40s,3,13,2013-10
500,1977,Bachelor,Single,96876.0,0,0,2013-06-08,79,908,43,735,40,194,21,1,7,7,9,2,1,0,48,1941,40s,23,1941,2013-06
922,1979,Master,Married,31086.0,1,1,2013-04-05,79,16,2,11,3,0,16,2,1,1,2,8,0,0,46,48,40s,4,48,2013-04
2861,1983,Bachelor,Single,24072.0,1,0,2013-04-16,79,9,1,6,3,0,4,1,1,0,2,8,0,0,42,23,40s,3,23,2013-04
375,1954,Bachelor,Divorced,76773.0,0,0,2013-02-25,79,516,56,449,86,33,16,1,2,2,11,1,0,0,71,1156,70s,15,1156,2013-02
10936,1965,Bachelor,Married,72190.0,0,0,2013-02-13,79,597,166,597,172,166,249,1,5,6,4,3,0,0,60,1947,50s,15,1947,2013-02
10314,1948,PhD,Married,83837.0,0,0,2012-12-16,79,847,66,119,86,89,111,1,9,10,5,4,1,0,77,1318,70s,24,1318,2012-12
4240,1978,Bachelor,Married,17345.0,1,0,2012-03-11,79,4,9,16,17,0,12,2,2,1,2,8,0,0,47,58,40s,5,58,2012-03
2674,1958,Master,Single,75154.0,0,1,2012-04-09,79,543,10,205,160,143,82,1,6,3,6,3,1,0,67,1143,60s,15,1143,2012-04
2563,1961,Basic,Married,28249.0,0,0,2014-06-15,80,1,9,7,2,14,10,1,2,0,3,6,0,0,64,43,60s,5,43,2014-06
8312,1961,Basic,Married,28249.0,0,0,2014-06-15,80,1,9,7,2,14,10,1,2,0,3,6,0,0,64,43,60s,5,43,2014-06
6999,1980,Master,Married,69661.0,0,0,2014-05-13,80,656,16,106,32,16,8,1,7,3,12,3,0,0,45,834,40s,22,834,2014-05
7574,1979,PhD,Single,27922.0,1,0,2014-10-05,80,11,0,13,2,4,11,1,2,0,3,4,0,0,46,41,40s,5,41,2014-10
5223,1966,Master,Single,45903.0,0,1,2014-04-23,80,33,8,10,2,10,3,2,2,1,3,4,0,0,59,66,50s,6,66,2014-04
2952,1977,Master,Single,36273.0,1,0,2014-04-16,80,29,3,30,3,2,9,2,3,0,3,6,0,0,48,76,40s,6,76,2014-04
7683,1968,Master,Married,70777.0,0,1,2014-02-25,80,554,35,113,0,7,78,3,5,3,12,3,0,0,57,787,50s,20,787,2014-02
9481,1976,Bachelor,Married,17148.0,1,0,2014-01-28,80,9,9,11,13,10,16,4,3,1,3,8,0,0,49,68,40s,7,68,2014-01
9907,1969,Master,Single,66476.0,0,1,2013-04-12,80,742,28,152,25,9,57,2,6,8,10,4,0,0,56,1013,50s,24,1013,2013-04
5454,1979,Master,Married,45057.0,1,0,2013-01-12,80,37,0,7,3,0,3,1,2,0,3,5,0,0,46,50,40s,5,50,2013-01
3798,1968,Bachelor,Married,41120.0,1,1,2013-06-11,80,24,2,23,0,8,24,3,2,1,3,6,0,0,57,81,50s,6,81,2013-06
4259,1986,Master,Single,19485.0,2,0,2013-09-24,80,6,0,4,0,0,0,1,1,0,2,7,0,0,39,10,30s,3,10,2013-09
2549,1983,PhD,Single,21840.0,1,0,2013-07-21,80,17,0,9,0,0,1,1,1,0,3,9,0,0,42,27,40s,4,27,2013-07
6437,1985,Master,Single,41473.0,1,0,2013-06-19,80,21,8,20,15,3,9,1,2,0,3,7,0,0,40,76,30s,5,76,2013-06
2488,1956,Master,Divorced,31395.0,1,1,2013-03-23,80,23,1,25,0,8,7,4,2,1,3,6,0,0,69,64,60s,6,64,2013-03
3945,1947,PhD,Widow,68117.0,0,1,2013-10-03,80,618,44,215,0,17,36,2,11,8,4,6,1,0,78,930,70s,23,930,2013-10
702,1975,Master,Widow,47682.0,0,1,2013-02-15,80,162,61,83,97,57,61,4,4,3,8,5,0,0,50,521,40s,15,521,2013-02
9010,1972,Master,Married,83151.0,0,0,2013-10-02,80,968,147,842,137,42,210,1,5,7,10,2,1,0,53,2346,50s,22,2346,2013-10
9710,1969,PhD,Divorced,58086.0,0,1,2013-01-20,80,708,7,62,0,0,15,2,11,3,7,8,0,0,56,792,50s,21,792,2013-01
1509,1958,PhD,Single,84460.0,0,0,2013-04-01,80,152,27,103,106,54,81,0,9,9,4,5,1,0,67,523,60s,22,523,2013-04
9120,1962,Bachelor,Single,66565.0,0,1,2012-05-12,80,747,10,161,65,40,42,4,4,2,9,8,0,0,63,1065,60s,15,1065,2012-05
5252,1969,Bachelor,Divorced,23910.0,1,0,2012-10-26,80,16,12,18,7,1,13,1,2,0,3,7,0,0,56,67,50s,5,67,2012-10
5959,1968,Bachelor,Single,35893.0,1,1,2012-10-15,80,158,0,23,0,0,18,6,3,1,5,8,0,0,57,199,50s,9,199,2012-10
7441,1973,Bachelor,Divorced,71128.0,1,0,2012-06-10,80,958,159,447,20,0,31,3,2,10,12,7,0,0,52,1615,50s,24,1615,2012-06
4271,1989,Master,Single,38683.0,1,0,2012-04-10,80,46,35,69,84,41,66,6,4,1,6,7,0,0,36,341,30s,11,341,2012-04
4095,1971,Bachelor,Married,37150.0,1,0,2012-11-09,80,167,37,64,49,34,116,8,4,3,6,7,0,0,54,467,50s,13,467,2012-11
8852,1976,Bachelor,Married,61064.0,0,1,2012-08-31,80,387,126,342,0,45,180,5,8,4,11,6,0,0,49,1080,40s,23,1080,2012-08
7698,1976,PhD,Married,51650.0,0,1,2014-11-05,81,152,3,22,2,5,7,1,4,1,4,5,0,0,49,191,40s,9,191,2014-11
4174,1956,Master,Single,55249.0,0,1,2014-04-17,81,97,1,19,2,0,11,1,2,1,4,3,0,0,69,130,60s,7,130,2014-04
3182,1973,PhD,Single,46854.0,1,1,2014-03-31,81,96,1,79,7,1,79,6,5,1,3,8,1,0,52,263,50s,9,263,2014-03
193,1996,Basic,Married,14421.0,0,0,2014-02-17,81,0,0,2,3,3,8,1,1,0,2,5,0,0,29,16,20s,3,16,2014-02
5229,1969,PhD,Single,54132.0,0,1,2014-02-16,81,30,1,8,0,0,3,1,1,0,3,7,0,0,56,42,50s,4,42,2014-02
5555,1975,Bachelor,Divorced,153924.0,0,0,2014-07-02,81,1,1,1,1,1,1,0,0,0,0,0,0,0,50,6,40s,0,6,2014-07
7732,1978,Bachelor,Married,64813.0,1,0,2014-02-01,81,293,0,124,179,97,52,1,7,2,10,5,0,0,47,745,40s,19,745,2014-02
310,1970,Master,Married,61872.0,0,1,2013-12-13,81,330,5,159,36,27,16,4,4,4,9,4,0,0,55,573,50s,17,573,2013-12
6261,1979,Bachelor,Married,58025.0,0,1,2013-11-26,81,270,31,88,11,48,22,3,3,2,10,4,0,0,46,470,40s,15,470,2013-11
6274,1948,Master,Married,83790.0,0,0,2013-11-15,81,1076,16,417,42,48,16,1,8,10,6,3,0,0,77,1615,70s,24,1615,2013-11
1655,1979,Bachelor,Single,34350.0,1,0,2013-10-19,81,16,3,15,2,1,11,1,1,0,3,7,0,0,46,48,40s,4,48,2013-10
2740,1958,PhD,Widow,33438.0,1,1,2013-09-22,81,62,1,16,3,2,6,4,2,1,4,5,0,0,67,90,60s,7,90,2013-09
4328,1986,Master,Married,21955.0,1,0,2013-07-09,81,5,1,7,17,14,11,2,2,1,3,6,0,0,39,55,30s,6,55,2013-07
17,1971,PhD,Married,60491.0,0,1,2013-06-09,81,637,47,237,12,19,76,4,6,11,7,5,0,0,54,1028,50s,24,1028,2013-06
9153,1964,PhD,Married,59304.0,0,1,2013-07-29,81,418,61,428,80,51,10,3,7,8,10,5,0,0,61,1048,60s,25,1048,2013-07
520,1974,Bachelor,Married,34421.0,1,0,2013-01-07,81,3,3,7,6,2,9,1,1,0,2,7,0,0,51,30,50s,3,30,2013-01
8372,1974,Bachelor,Married,34421.0,1,0,2013-01-07,81,3,3,7,6,2,9,1,1,0,2,7,0,0,51,30,50s,3,30,2013-01
73,1953,PhD,Single,51411.0,1,2,2013-05-26,81,14,0,3,0,0,1,1,0,0,3,5,0,0,72,18,70s,3,18,2013-05
2002,1958,Bachelor,Divorced,71964.0,0,0,2013-05-20,81,587,51,932,180,34,86,1,5,6,5,3,0,0,67,1870,60s,16,1870,2013-05
6059,1953,PhD,Single,64504.0,1,2,2013-04-03,81,986,36,168,16,0,108,7,11,3,4,7,1,0,72,1314,70s,18,1314,2013-04
11166,1961,Bachelor,Married,49678.0,0,1,2013-02-02,81,229,5,56,3,2,20,2,6,2,4,7,0,0,64,315,60s,12,315,2013-02
6257,1976,Master,Single,60482.0,0,1,2013-01-23,81,255,43,134,37,14,24,1,7,2,7,7,0,0,49,507,40s,16,507,2013-01
9224,1972,PhD,Single,55260.0,0,1,2012-12-12,81,825,8,53,11,0,242,2,8,10,5,6,0,0,53,1139,50s,23,1139,2012-12
8732,1969,Master,Widow,67369.0,0,1,2012-11-17,81,1298,0,70,37,14,42,4,7,4,10,4,1,0,56,1461,50s,21,1461,2012-11
955,1962,Master,Single,47175.0,1,1,2012-10-28,81,167,2,44,6,2,19,7,4,2,4,8,1,0,63,240,60s,10,240,2012-10
4910,1967,Bachelor,Divorced,68743.0,0,0,2012-08-30,81,1132,134,384,175,134,115,1,11,5,13,7,0,0,58,2074,50s,29,2074,2012-08
564,1981,PhD,Single,56937.0,1,0,2012-04-08,81,746,8,125,11,8,8,7,8,6,9,6,1,0,44,906,40s,23,906,2012-04
8931,1986,Bachelor,Single,83033.0,1,0,2014-05-18,82,812,99,431,237,149,33,1,11,4,10,5,0,0,39,1761,30s,25,1761,2014-05
1998,1976,Bachelor,Single,37697.0,1,0,2014-07-02,82,34,6,21,11,4,8,1,2,1,3,6,0,0,49,84,40s,6,84,2014-07
1250,1976,Bachelor,Single,37697.0,1,0,2014-07-02,82,34,6,21,11,4,8,1,2,1,3,6,0,0,49,84,40s,6,84,2014-07
8397,1951,Bachelor,Married,44689.0,1,1,2014-10-01,82,18,0,5,0,0,11,2,1,1,2,7,0,0,74,34,70s,4,34,2014-10
9672,1970,Master,Married,23162.0,1,1,2013-12-21,82,8,3,9,19,4,22,3,1,1,3,6,0,0,55,65,50s,5,65,2013-12
2125,1959,Bachelor,Divorced,63033.0,0,0,2013-11-15,82,194,61,480,225,112,30,1,3,4,8,2,0,0,66,1102,60s,15,1102,2013-11
5975,1967,PhD,Single,40304.0,1,0,2013-09-30,82,37,0,17,0,0,3,1,2,0,3,7,0,0,58,57,50s,5,57,2013-09
983,1984,Bachelor,Married,40059.0,1,0,2013-09-28,82,110,29,92,28,10,145,1,6,2,3,8,0,0,41,414,40s,11,414,2013-09
9938,1954,Bachelor,Married,80067.0,0,0,2013-09-19,82,519,17,813,27,173,51,1,4,6,6,2,0,0,71,1600,70s,16,1600,2013-09
4385,1981,PhD,Single,36038.0,1,0,2013-05-31,82,23,0,15,0,2,7,2,3,0,3,6,0,0,44,47,40s,6,47,2013-05
803,1968,Bachelor,Single,40521.0,1,1,2013-05-04,82,12,0,5,0,0,4,1,0,1,2,5,0,0,57,21,50s,3,21,2013-05
10675,1956,PhD,Married,66334.0,0,1,2013-03-04,82,909,11,218,0,0,23,2,9,3,5,5,1,0,69,1161,60s,17,1161,2013-03
7004,1984,Bachelor,Single,11012.0,1,0,2013-03-16,82,24,3,26,7,1,23,3,3,1,2,9,0,0,41,84,40s,6,84,2013-03
4432,1976,Bachelor,Divorced,31615.0,1,0,2013-03-16,82,2,3,20,6,11,9,2,2,0,3,7,0,0,49,51,40s,5,51,2013-03
4475,1949,PhD,Married,69098.0,0,0,2013-02-16,82,1315,22,780,145,0,178,1,7,8,9,5,0,0,76,2440,70s,24,2440,2013-02
10868,1951,Bachelor,Widow,70792.0,0,0,2013-06-02,82,344,45,654,104,11,114,2,3,4,10,3,0,0,74,1272,70s,17,1272,2013-06
6742,1979,Bachelor,Married,17688.0,1,0,2013-01-13,82,2,2,1,3,1,2,1,1,0,2,8,0,1,46,11,40s,3,11,2013-01
5692,1989,Basic,Married,25443.0,1,0,2012-12-22,82,1,4,3,8,9,7,1,1,0,3,8,0,0,36,32,30s,4,32,2012-12
339,1972,PhD,Married,57091.0,0,1,2012-11-23,82,462,0,24,6,0,4,2,9,2,5,7,1,0,53,496,50s,16,496,2012-11
10398,1981,Master,Single,24336.0,1,0,2012-08-27,82,1,6,2,8,2,12,1,1,0,2,7,0,0,44,31,40s,3,31,2012-08
8017,1981,Master,Married,51111.0,1,1,2014-06-19,83,22,0,19,6,5,3,2,2,0,3,6,0,0,44,55,40s,5,55,2014-06
3722,1972,Bachelor,Single,44503.0,1,1,2014-04-16,83,31,1,8,0,0,8,2,2,0,3,6,0,0,53,48,50s,5,48,2014-04
7326,1971,Master,Married,56850.0,0,1,2014-03-23,83,34,1,19,2,7,0,1,1,1,3,2,0,0,54,63,50s,5,63,2014-03
2416,1969,PhD,Single,66582.0,0,0,2014-03-03,83,789,25,420,16,38,0,1,2,8,9,1,0,0,56,1288,50s,19,1288,2014-03
1878,1985,Master,Married,23148.0,0,0,2014-02-18,83,4,6,8,6,3,10,1,2,0,3,7,0,0,40,37,30s,5,37,2014-02
5278,1964,Bachelor,Married,82224.0,0,0,2014-01-25,83,307,26,360,138,31,40,1,6,9,5,3,0,0,61,902,60s,20,902,2014-01
5734,1974,PhD,Married,61917.0,1,1,2013-11-20,83,46,4,36,2,2,1,1,2,0,4,5,0,0,51,91,50s,6,91,2013-11
4370,1966,Bachelor,Single,43482.0,2,1,2013-11-13,83,18,1,32,6,3,28,3,2,0,4,6,0,0,59,88,50s,6,88,2013-11
8405,1979,Bachelor,Divorced,68274.0,1,1,2013-09-30,83,135,25,51,23,25,46,2,4,2,5,3,0,0,46,305,40s,11,305,2013-09
7617,1974,Bachelor,Single,42373.0,1,1,2013-08-15,83,67,5,61,3,8,19,5,2,1,5,5,0,0,51,163,50s,8,163,2013-08
6376,1979,Bachelor,Single,57537.0,1,0,2013-10-06,83,191,56,139,51,8,100,4,4,3,8,4,0,0,46,545,40s,15,545,2013-10
2150,1958,PhD,Widow,80995.0,0,1,2013-11-05,83,860,28,409,73,56,56,1,8,9,4,4,0,0,67,1482,60s,21,1482,2013-11
7386,1976,Bachelor,Divorced,30992.0,1,0,2013-04-22,83,17,0,14,7,3,2,1,1,0,3,7,0,0,49,43,40s,4,43,2013-04
3006,1976,Bachelor,Divorced,30992.0,1,0,2013-04-22,83,17,0,14,7,3,2,1,1,0,3,7,0,0,49,43,40s,4,43,2013-04
11088,1971,PhD,Single,78642.0,0,1,2013-04-21,83,1396,0,322,46,35,17,1,4,9,4,6,0,0,54,1816,50s,17,1816,2013-04
5185,1955,Bachelor,Married,74268.0,0,0,2013-02-14,83,199,66,315,97,174,41,1,4,3,5,2,0,0,70,892,60s,12,892,2013-02
3523,1962,Bachelor,Single,75072.0,0,1,2013-01-23,83,583,34,309,0,22,125,2,5,4,8,3,0,0,63,1073,60s,17,1073,2013-01
55,1963,Bachelor,Single,56253.0,0,1,2012-07-12,83,509,0,65,7,11,5,4,7,2,9,6,0,0,62,597,60s,18,597,2012-07
3807,1955,Bachelor,Single,59925.0,0,1,2012-11-30,83,473,21,176,19,21,56,3,9,2,9,6,0,0,70,766,60s,20,766,2012-11
2453,1960,Bachelor,Single,62807.0,0,1,2012-08-31,83,526,28,135,10,21,99,3,5,3,12,5,0,0,65,819,60s,20,819,2012-08
7787,1960,Bachelor,Single,62807.0,0,1,2012-08-31,83,526,28,135,10,21,99,3,5,3,12,5,0,0,65,819,60s,20,819,2012-08
2230,1970,PhD,Married,23626.0,1,0,2014-05-24,84,27,2,14,0,0,0,3,3,1,3,5,0,0,55,43,50s,7,43,2014-05
8146,1976,Master,Single,46106.0,1,1,2014-11-05,84,30,0,8,2,0,14,1,1,1,2,6,0,0,49,54,40s,4,54,2014-11
988,1965,Bachelor,Married,81168.0,0,0,2014-07-05,84,410,0,592,147,22,22,1,6,4,7,3,0,0,60,1193,50s,17,1193,2014-07
4832,1979,Bachelor,Married,27244.0,1,0,2014-07-03,84,6,5,17,3,24,46,2,2,2,2,7,0,0,46,101,40s,6,101,2014-07
3152,1957,Bachelor,Single,26091.0,1,1,2014-02-25,84,15,10,19,8,17,20,3,2,1,3,5,0,0,68,89,60s,6,89,2014-02
11188,1957,Bachelor,Single,26091.0,1,1,2014-02-25,84,15,10,19,8,17,20,3,2,1,3,5,0,0,68,89,60s,6,89,2014-02
361,1969,Master,Married,43142.0,1,1,2014-02-18,84,5,1,7,2,1,4,1,1,0,2,7,0,0,56,20,50s,3,20,2014-02
5939,1971,Bachelor,Single,38232.0,1,1,2014-01-17,84,43,5,28,7,6,33,4,3,1,3,5,0,0,54,122,50s,7,122,2014-01
9349,1985,Bachelor,Married,92533.0,0,0,2013-12-19,84,693,21,118,110,147,42,1,6,5,11,2,0,0,40,1131,30s,22,1131,2013-12
819,1945,Bachelor,Widow,63285.0,0,0,2013-05-11,84,508,124,249,50,38,134,1,6,5,13,3,0,0,80,1103,70s,24,1103,2013-05
10120,1955,Bachelor,Single,38946.0,0,1,2013-10-24,84,116,6,82,6,6,41,2,3,1,6,5,0,0,70,257,60s,10,257,2013-10
4541,1955,Bachelor,Single,38946.0,0,1,2013-10-24,84,116,6,82,6,6,41,2,3,1,6,5,0,0,70,257,60s,10,257,2013-10
2456,1975,PhD,Married,40233.0,0,1,2013-10-14,84,80,4,46,0,17,2,5,2,1,5,6,0,0,50,149,40s,8,149,2013-10
2516,1969,Master,Married,46831.0,1,1,2013-08-06,84,22,2,10,6,4,34,2,1,2,2,4,0,0,56,78,50s,5,78,2013-08
11013,1987,Bachelor,Single,67605.0,0,0,2013-03-31,84,336,28,282,184,54,54,1,2,8,6,1,0,0,38,938,30s,16,938,2013-03
9988,1976,Master,Single,70379.0,0,1,2013-03-03,84,553,25,142,65,67,8,3,6,3,13,4,0,0,49,860,40s,22,860,2013-03
1627,1957,Master,Divorced,77297.0,0,0,2013-01-26,84,408,61,109,48,122,41,1,5,7,9,4,0,0,68,789,60s,21,789,2013-01
1490,1962,Bachelor,Married,55759.0,0,1,2012-11-28,84,675,0,85,10,7,77,5,10,3,8,8,0,0,63,854,60s,21,854,2012-11
6710,1951,Master,Single,58217.0,2,1,2012-11-17,84,68,1,13,3,5,13,1,2,0,4,6,0,0,74,103,70s,6,103,2012-11
7375,1976,Bachelor,Single,51369.0,0,1,2012-10-25,84,297,7,79,0,11,182,2,8,2,4,8,0,0,49,576,40s,14,576,2012-10
10144,1976,Bachelor,Single,51369.0,0,1,2012-10-25,84,297,7,79,0,11,182,2,8,2,4,8,0,0,49,576,40s,14,576,2012-10
3138,1956,Bachelor,Single,91249.0,0,0,2012-10-20,84,1324,27,119,71,108,27,0,7,9,6,4,1,0,69,1676,60s,22,1676,2012-10
1440,1978,Master,Single,52513.0,0,0,2012-04-09,84,367,17,241,104,188,232,2,9,5,9,7,0,0,47,1149,40s,23,1149,2012-04
4200,1970,Master,Married,44159.0,1,0,2014-06-17,85,167,2,62,24,13,7,4,4,1,6,5,0,0,55,275,50s,11,275,2014-06
4998,1962,Bachelor,Single,76081.0,0,0,2014-05-23,85,292,30,415,63,33,200,1,4,5,4,2,0,0,63,1033,60s,13,1033,2014-05
7321,1962,Bachelor,Single,76081.0,0,0,2014-05-23,85,292,30,415,63,33,200,1,4,5,4,2,0,0,63,1033,60s,13,1033,2014-05
8663,1974,Bachelor,Divorced,39996.0,1,1,2014-05-22,85,11,0,3,0,0,1,1,1,0,2,6,0,0,51,15,50s,3,15,2014-05
